date,year,long_asset_ret,short_asset_ret,long_contrib,short_contrib,asymmetric_ret,vol_targeted_ret,scale
2019-01-02,2019,0.09788864504442743,0.13731831940028125,0.09788864504442743,-0.06865915970014062,0.029229485344286807,0.029229485344286807,1.0
2019-02-01,2019,0.013068339273044106,0.04068735372971933,0.013068339273044106,-0.020343676864859665,-0.007275337591815558,-0.007275337591815558,1.0
2019-03-01,2019,0.017860743984279056,0.03610772743139582,0.017860743984279056,-0.01805386371569791,-0.00019311973141885458,-0.00019311973141885458,1.0
2019-04-01,2019,0.03802467120144045,0.03097573337321983,0.03802467120144045,-0.015487866686609914,0.022536804514830536,0.022536804514830536,1.0
2019-05-01,2019,-0.10428152835397987,-0.03662486978124727,-0.10428152835397987,0.018312434890623636,-0.08596909346335624,-0.08596909346335624,1.0
2019-06-03,2019,0.10786999083197592,0.05890085376803611,0.10786999083197592,-0.029450426884018055,0.07841956394795786,0.07841956394795786,1.0
2019-07-01,2019,0.0024699117028318465,-0.0046275455952539705,0.0024699117028318465,0.0023137727976269853,0.004783684500458832,0.004783684500458832,1.0
2019-08-01,2019,-0.039183469803919506,0.00927235835022099,-0.039183469803919506,-0.004636179175110495,-0.04381964897903,-0.04381964897903,1.0
2019-09-03,2019,-0.0017595986918088752,-0.025078001439815024,-0.0017595986918088752,0.012539000719907512,0.010779402028098637,0.010779402028098637,1.0
2019-10-01,2019,0.037420028415463456,0.042133232752226774,0.037420028415463456,-0.021066616376113387,0.01635341203935007,0.01635341203935007,1.0
2019-11-01,2019,0.033111343799356985,0.03590518013978653,0.033111343799356985,-0.017952590069893266,0.015158753729463719,0.015158753729463719,1.0
2019-12-02,2019,0.058136390086441996,0.05524614402038724,0.058136390086441996,-0.02762307201019362,0.030513318076248377,0.030513318076248377,1.0
2020-01-02,2020,-0.03139383232519929,-0.012785801971016211,-0.03139383232519929,0.006392900985508106,-0.025000931339691182,-0.026740598386185924,1.0695840896028088
2020-02-03,2020,-0.07264681505032883,-0.00017277508467782032,-0.07264681505032883,8.638754233891016e-05,-0.07256042750798991,-0.07726106722299976,1.0647824148292435
2020-03-02,2020,-0.32962658405999135,-0.1085528724406059,-0.32962658405999135,0.05427643622030295,-0.2753501478396884,-0.25947598870695343,0.9423491897234169
2020-04-01,2020,0.3571857660930329,0.14564189567399496,0.3571857660930329,-0.07282094783699748,0.2843648182560354,0.1421824091280177,0.5
2020-05-01,2020,0.1238130385172274,0.19241828951997622,0.1238130385172274,-0.09620914475998811,0.02760389375723929,0.013801946878619645,0.5
2020-06-01,2020,0.007932952526413324,0.014699362010950116,0.007932952526413324,-0.007349681005475058,0.0005832715209382663,0.00029163576046913314,0.5
2020-07-01,2020,0.03615204544727638,0.06554563489399313,0.03615204544727638,-0.03277281744699657,0.003379228000279816,0.001689614000139908,0.5
2020-08-03,2020,0.07453757829545109,0.05246601678461101,0.07453757829545109,-0.026233008392305506,0.04830456990314558,0.02415228495157279,0.5
2020-09-01,2020,-0.022028542111248384,-0.017777031730763043,-0.022028542111248384,0.008888515865381521,-0.013140026245866862,-0.006570013122933431,0.5
2020-10-01,2020,-0.012102046706835885,-0.01328169870798523,-0.012102046706835885,0.006640849353992615,-0.00546119735284327,-0.002730598676421635,0.5
2020-11-02,2020,0.24387675486884816,0.1368395160500919,0.24387675486884816,-0.06841975802504595,0.17545699684380223,0.08772849842190111,0.5
2020-12-01,2020,0.019252959617871816,0.06756457032170772,0.019252959617871816,-0.03378228516085386,-0.014529325542982044,-0.007264662771491022,0.5
2021-01-04,2021,0.04014866424475041,0.08554898839290566,0.04014866424475041,-0.04277449419645283,-0.0026258299517024214,-0.0013129149758512107,0.5
2021-02-01,2021,0.15374310541236696,0.03484735051318049,0.15374310541236696,-0.017423675256590245,0.13631943015577672,0.06815971507788836,0.5
2021-03-01,2021,0.0576959234345665,-0.0008368222124760007,0.0576959234345665,0.0004184111062380004,0.058114334540804495,0.029057167270402248,0.5
2021-04-01,2021,0.03339145975714859,0.03531462252421367,0.03339145975714859,-0.017657311262106835,0.015734148495041757,0.007867074247520879,0.5
2021-05-03,2021,0.035622993359744025,0.012637401377417555,0.035622993359744025,-0.0063187006887087775,0.029304292671035247,0.02075125261881764,0.7081301313690623
2021-06-01,2021,0.04759270252332859,-0.024675649612898084,0.04759270252332859,0.012337824806449042,0.05993052732977763,0.04245165101680647,0.7083476970461021
2021-07-01,2021,-0.06591675909934756,0.06910573899887075,-0.06591675909934756,-0.034552869499435375,-0.10046962859878295,-0.07202196475562203,0.7168531003855476
2021-08-02,2021,0.03147686557819002,0.035288407197559615,0.03147686557819002,-0.017644203598779808,0.013832661979410216,0.008261978221578585,0.5972804246844505
2021-09-01,2021,-0.01209782879036365,-0.006888340392502972,-0.01209782879036365,0.003444170196251486,-0.008653658594112164,-0.005169462607890509,0.5973730707850832
2021-10-01,2021,0.07673663707142282,0.04102792690982797,0.07673663707142282,-0.020513963454913985,0.05622267361650884,0.03369188135451228,0.5992579005460037
2021-11-01,2021,-0.08126246583409917,-0.04279178617993373,-0.08126246583409917,0.021395893089966866,-0.059866572744132304,-0.03614576695177079,0.6037721101265738
2021-12-01,2021,0.074723085620421,0.06892509476837339,0.074723085620421,-0.03446254738418669,0.04026053823623431,0.02849223706909167,0.7076963775772074
2022-01-03,2022,-0.10414434463301729,-0.01891302205658211,-0.10414434463301729,0.009456511028291054,-0.09468783360472624,-0.06743263258230066,0.7121573069650928
