date,ticker,adj close,close,high,low,open,volume,momentum_1m,momentum_3m,momentum_6m,momentum_12m,dollar_vol,adv_3m,fwd_ret_1m,score,side
2024-12-31,MPWR,,587.8214111328125,604.978164832231,585.4371189091818,598.6102091428479,492000.0,1.7255931136966083,-2.0974782691942546,-1.6680599540189298,-0.6047240724656483,289208134.27734375,617626822.7173821,,0.02047661,LONG
2024-12-31,TFX,,176.02073669433594,177.7910402696245,175.3778981324048,176.0108522101333,266800.0,-0.20850023457056147,-1.6890044563291635,-1.0821268442311207,-1.2593087539541232,46962332.55004883,86150844.46481372,,0.020201972,LONG
2024-12-31,DVN,,31.84259986877441,31.89124348996996,31.02537441436984,31.083748986566736,10409800.0,-1.0804690669072643,-1.0278113150998283,-1.7551330407524692,-1.1738731712867356,331475096.11396784,342003487.0288667,,0.019927837,LONG
2024-12-31,CDW,,171.4547119140625,173.02110464426983,170.58779411760955,171.96699177023493,711700.0,0.8465597224335148,-1.202206433956382,-1.2915177099901587,-1.097307331664219,122024318.46923828,234942921.38858372,,0.019783316,LONG
2024-12-31,AMD,,120.79000091552734,123.5500030517578,120.13999938964844,123.0999984741211,30203400.0,-0.8821243462176188,-1.501050424932549,-1.5829279331923716,-0.9668245730909312,3648268713.6520386,5230733736.737314,,0.01909162,LONG
2024-12-31,ELV,,361.89691162109375,365.624791570792,360.9355347955112,362.9760355522759,1205800.0,-0.4105346195419586,-1.707680577543542,-1.7734533281129783,-1.0438512707824372,436375296.03271484,797397560.6379918,,0.01909162,LONG
2024-12-31,BG,,75.13372802734375,75.1916992223778,74.36074435886967,74.5346653156904,1194900.0,-1.1049936921738375,-1.200614601291041,-1.6752312578609116,-1.044406270700447,89777291.61987305,155871502.43398273,,0.01909162,LONG
2024-12-31,LYB,,67.61054992675781,67.87454780294321,66.50904585768893,66.6364921502885,2268700.0,-0.48133643633115675,-1.2936882173601494,-1.2599877094135516,-0.9472860698559499,153388054.61883545,192074337.95236254,,0.01909162,LONG
2024-12-31,FCX,,37.50811004638672,37.89225236050362,37.38990952096036,37.54750646412133,9247000.0,-1.1839261934019187,-1.4875595831454254,-1.3494177885722018,-0.7165227104054988,346837493.598938,470738117.90402126,,0.01909162,LONG
2024-12-31,TRGP,,174.63226318359375,175.56167560426064,173.38977735528738,174.27028511815212,1254800.0,-0.9903418611595446,1.3396384413164788,1.3338133166816355,2.7442177723028185,219128563.84277344,301525088.1778293,,0.018933276,LONG
